harmonized_id	symbol	biotype	n_datasets_hvg	why_unmapped
ENSG00000168703	WFDC12	protein_coding	22	no ortholog in the table
ENSG00000285972	CERNA2	lncRNA	22	no ortholog in the table
ENSG00000145241	CENPC	protein_coding	22	no ortholog in the table
ENSG00000105708	ZNF14	protein_coding	22	no ortholog in the table
ENSG00000231473	RB1-DT	lncRNA	22	no ortholog in the table
ENSG00000246174	KCTD21-AS1	lncRNA	22	no ortholog in the table
ENSG00000259475	SYNM-AS1	lncRNA	22	no ortholog in the table
ENSG00000227811	INKA2-AS1	lncRNA	22	no ortholog in the table
ENSG00000228035	NGF-AS1	lncRNA	22	no ortholog in the table
ENSG00000274461	LINC02930	lncRNA	22	no ortholog in the table
ENSG00000234693	RIPOR3-AS1	lncRNA	22	no ortholog in the table
ENSG00000228058	LINC01736	lncRNA	22	no ortholog in the table
ENSG00000006757	PNPLA4	protein_coding	21	no ortholog in the table
ENSG00000006756	ARSD	protein_coding	21	no ortholog in the table
ENSG00000283141	LINC02666	lncRNA	21	no ortholog in the table
ENSG00000282933	RHOXF1P3	protein_coding	21	no ortholog in the table
ENSG00000141219	MTNAP1	protein_coding	21	no ortholog in the table
ENSG00000237880	LINC01885	lncRNA	21	no ortholog in the table
ENSG00000234753	FOXP4-AS1	lncRNA	21	no ortholog in the table
ENSG00000234722	LINC01287	lncRNA	21	no ortholog in the table
ENSG00000240137	ERICH6-AS1	lncRNA	21	no ortholog in the table
ENSG00000101405	OXT	protein_coding	21	no ortholog in the table
ENSG00000234336	JAZF1-AS1	lncRNA	21	no ortholog in the table
ENSG00000143954	REG3G	protein_coding	21	no ortholog in the table
ENSG00000168255	POLR2J3	protein_coding	21	no ortholog in the table
ENSG00000184608	FAM167A-AS1	lncRNA	21	no ortholog in the table
ENSG00000233954	UQCRHL	protein_coding	21	no ortholog in the table
ENSG00000233791	BTG2-DT	lncRNA	21	no ortholog in the table
ENSG00000161277	THAP8	protein_coding	21	no ortholog in the table
ENSG00000233593	LINC02609	lncRNA	21	no ortholog in the table
ENSG00000277987	LINC02351	lncRNA	21	no ortholog in the table
ENSG00000233184	DPH5-DT	lncRNA	21	no ortholog in the table
ENSG00000105219	CCNP	protein_coding	21	no ortholog in the table
ENSG00000241956	LINC03000	lncRNA	21	no ortholog in the table
ENSG00000231776	LINC01611	lncRNA	21	no ortholog in the table
ENSG00000185404	SP140L	protein_coding	21	no ortholog in the table
ENSG00000023572	GLRX2	protein_coding	21	no ortholog in the table
ENSG00000231023	LINC00326	lncRNA	21	no ortholog in the table
ENSG00000230601	TEX48	protein_coding	21	no ortholog in the table
ENSG00000230533	LINC03004	lncRNA	21	no ortholog in the table
ENSG00000230366	DSCR9	lncRNA	21	no ortholog in the table
ENSG00000273136	NBPF26	protein_coding	21	no ortholog in the table
ENSG00000015568	RGPD5	protein_coding	21	no ortholog in the table
ENSG00000229859	PGA3	protein_coding	21	no ortholog in the table
ENSG00000229666	MAST4-AS1	lncRNA	21	no ortholog in the table
ENSG00000229664	IL2RA-AS1	lncRNA	21	no ortholog in the table
ENSG00000159885	ZNF222	protein_coding	21	no ortholog in the table
ENSG00000186451	SPATA12	protein_coding	21	no ortholog in the table
ENSG00000272865	PLD5-AS1	lncRNA	21	no ortholog in the table
ENSG00000272602	ZNF595	protein_coding	21	no ortholog in the table
ENSG00000272523	LINC01023	lncRNA	21	no ortholog in the table
ENSG00000245556	SCAMP1-AS1	lncRNA	21	no ortholog in the table
ENSG00000229205	LINC00200	lncRNA	21	no ortholog in the table
ENSG00000229105	ASTN2-AS1	lncRNA	21	no ortholog in the table
ENSG00000228980	LINC01205	lncRNA	21	no ortholog in the table
ENSG00000272146			21	no ortholog in the table
ENSG00000228414	REL-DT	lncRNA	21	no ortholog in the table
ENSG00000269959	SPACA6-AS1	lncRNA	21	no ortholog in the table
ENSG00000046774	MAGEC2	protein_coding	21	no ortholog in the table
ENSG00000227533	SLC2A1-DT	lncRNA	21	no ortholog in the table
ENSG00000227456	LINC00310	lncRNA	21	no ortholog in the table
ENSG00000248187	LINC03140	lncRNA	21	no ortholog in the table
ENSG00000248092	NNT-AS1	lncRNA	21	no ortholog in the table
ENSG00000268186	ZNF114-AS1	lncRNA	21	no ortholog in the table
ENSG00000181135	ZNF707	protein_coding	21	no ortholog in the table
ENSG00000227124	ZNF717	protein_coding	21	no ortholog in the table
ENSG00000226950	DANCR	lncRNA	21	no ortholog in the table
ENSG00000226367	ST7-AS2	lncRNA	21	no ortholog in the table
ENSG00000164048	ZNF589	protein_coding	21	no ortholog in the table
ENSG00000225548	LINC01980	lncRNA	21	no ortholog in the table
ENSG00000249241	LINC02265	lncRNA	21	no ortholog in the table
ENSG00000249082	EPIST	lncRNA	21	no ortholog in the table
ENSG00000158428	CATIP	protein_coding	21	no ortholog in the table
ENSG00000158427	TMSB15B	protein_coding	21	no ortholog in the table
ENSG00000225083	GRTP1-AS1	lncRNA	21	no ortholog in the table
ENSG00000224968	LINC01645	lncRNA	21	no ortholog in the table
ENSG00000267275	KLF2-DT	lncRNA	21	no ortholog in the table
ENSG00000267201	LINC01775	lncRNA	21	no ortholog in the table
ENSG00000188693	CYP51A1-AS1	lncRNA	21	no ortholog in the table
ENSG00000224078	SNHG14	lncRNA	21	no ortholog in the table
ENSG00000250062	MAPK10-AS1	lncRNA	21	no ortholog in the table
ENSG00000250048	LINC00603	lncRNA	21	no ortholog in the table
ENSG00000189269	DRICH1	protein_coding	21	no ortholog in the table
ENSG00000188938	FAM120AOS	protein_coding	21	no ortholog in the table
ENSG00000250437	LINC02161	lncRNA	21	no ortholog in the table
ENSG00000250361	GYPB	protein_coding	21	no ortholog in the table
ENSG00000250354		lncRNA	21	no ortholog in the table
ENSG00000090612	ZNF268	protein_coding	21	no ortholog in the table
ENSG00000196110	ZNF699	protein_coding	21	no ortholog in the table
ENSG00000265752	LINC02958	lncRNA	21	no ortholog in the table
ENSG00000221916	C19orf73	protein_coding	21	no ortholog in the table
ENSG00000221886	FAM200C	protein_coding	21	no ortholog in the table
ENSG00000251015	SLC25A30-AS1	lncRNA	21	no ortholog in the table
ENSG00000250708	LINC02269	lncRNA	21	no ortholog in the table
ENSG00000250682	LINC00491	lncRNA	21	no ortholog in the table
ENSG00000263293	EFCAB13-DT	lncRNA	21	no ortholog in the table
ENSG00000262686	GLIS2-AS1	lncRNA	21	no ortholog in the table
ENSG00000262468	LINC01569	lncRNA	21	no ortholog in the table
ENSG00000214842	RAD51AP2	protein_coding	21	no ortholog in the table
ENSG00000261801	LOXL1-AS1	lncRNA	21	no ortholog in the table
ENSG00000196705	ZNF431	protein_coding	21	no ortholog in the table
ENSG00000196646	ZNF136	protein_coding	21	no ortholog in the table
ENSG00000176401	EID2B	protein_coding	21	no ortholog in the table
ENSG00000197165	SULT1A2	protein_coding	21	no ortholog in the table
ENSG00000149050	ZNF214	protein_coding	21	no ortholog in the table
ENSG00000253686	LINC01484	lncRNA	21	no ortholog in the table
ENSG00000253549	CA3-AS1	lncRNA	21	no ortholog in the table
ENSG00000253434	LINC02237	lncRNA	21	no ortholog in the table
ENSG00000179136	LINC00670	lncRNA	21	no ortholog in the table
ENSG00000260930	LINC01416	lncRNA	21	no ortholog in the table
ENSG00000126549	STATH	protein_coding	21	no ortholog in the table
ENSG00000212127	TAS2R14	protein_coding	21	no ortholog in the table
ENSG00000176920	FUT2	protein_coding	21	no ortholog in the table
ENSG00000254333	NDST1-AS1	lncRNA	21	no ortholog in the table
ENSG00000171425	ZNF581	protein_coding	21	no ortholog in the table
ENSG00000155096	AZIN1	protein_coding	21	ortholog(s) exist but none is in the other vocabulary
ENSG00000197734	SLIRP-OT1	lncRNA	21	no ortholog in the table
ENSG00000125954	CHURC1-FNTB	protein_coding	21	no ortholog in the table
ENSG00000260302	LINC01882	lncRNA	21	no ortholog in the table
ENSG00000259974	LINC00261	lncRNA	21	no ortholog in the table
ENSG00000166143	PPP1R14D	protein_coding	21	no ortholog in the table
ENSG00000197857	ZNF44	protein_coding	21	no ortholog in the table
ENSG00000197837	H4C16	protein_coding	21	no ortholog in the table
ENSG00000081386	ZNF510	protein_coding	21	no ortholog in the table
ENSG00000171295	ZNF440	protein_coding	21	no ortholog in the table
ENSG00000255197	SLC39A13-AS1	lncRNA	21	no ortholog in the table
ENSG00000177335	LY6S-AS1	lncRNA	21	no ortholog in the table
ENSG00000177599	ZNF491	protein_coding	21	no ortholog in the table
ENSG00000204583	LRCOL1	protein_coding	21	no ortholog in the table
ENSG00000255772	LINC01479	lncRNA	21	no ortholog in the table
ENSG00000259039	SLC35F4-AS1	lncRNA	21	no ortholog in the table
ENSG00000258779	LOHAN2	lncRNA	21	no ortholog in the table
ENSG00000256292	LINC02376	lncRNA	21	no ortholog in the table
ENSG00000256234	SSPN-AS1	lncRNA	21	no ortholog in the table
ENSG00000257023	ETNK1-DT	lncRNA	21	no ortholog in the table
ENSG00000256615	KCNJ8-AS1	lncRNA	21	no ortholog in the table
ENSG00000257595	LINC02356	lncRNA	21	no ortholog in the table
ENSG00000121335	PRB2	protein_coding	21	no ortholog in the table
ENSG00000121417	ZNF211	protein_coding	21	no ortholog in the table
ENSG00000288920	RPSA2	protein_coding	21	no ortholog in the table
ENSG00000237330	RNF223	protein_coding	21	ortholog(s) exist but none is in the other vocabulary
ENSG00000102313	ITIH6	protein_coding	21	no ortholog in the table
ENSG00000284418	LINC03142	lncRNA	21	no ortholog in the table
ENSG00000238120	LINC01589	lncRNA	20	no ortholog in the table
ENSG00000238057	ZEB2-AS1	lncRNA	20	no ortholog in the table
ENSG00000237986	CELF2-AS2	lncRNA	20	no ortholog in the table
ENSG00000257557	PPP1R12A-AS1	lncRNA	20	no ortholog in the table
ENSG00000257228	PDZRN4-AS1	lncRNA	20	no ortholog in the table
ENSG00000257176	FAR2-AS1	lncRNA	20	no ortholog in the table
ENSG00000152439	ZNF773	protein_coding	20	no ortholog in the table
ENSG00000203326	ZNF525	protein_coding	20	no ortholog in the table
ENSG00000258279	LINC00592	lncRNA	20	no ortholog in the table
ENSG00000204277	LINC01993	lncRNA	20	no ortholog in the table
ENSG00000256751	PLBD1-AS1	lncRNA	20	no ortholog in the table
ENSG00000203801	LINC00222	lncRNA	20	no ortholog in the table
ENSG00000124260	MAGEA10	protein_coding	20	no ortholog in the table
ENSG00000204380	PKP4-AS1	lncRNA	20	no ortholog in the table
ENSG00000256422	LINC02552	lncRNA	20	no ortholog in the table
ENSG00000256377	MRPS35-DT	lncRNA	20	no ortholog in the table
ENSG00000165509	MAGEC3	protein_coding	20	no ortholog in the table
ENSG00000205086	LINC02898	lncRNA	20	no ortholog in the table
ENSG00000151364	KCTD14	protein_coding	20	no ortholog in the table
ENSG00000258920	FOXN3-AS1	lncRNA	20	no ortholog in the table
ENSG00000198298	ZNF485	protein_coding	20	no ortholog in the table
ENSG00000124613	ZNF391	protein_coding	20	no ortholog in the table
ENSG00000259583	ALDH1A3-AS1	lncRNA	20	no ortholog in the table
ENSG00000259577	CERNA1	lncRNA	20	no ortholog in the table
ENSG00000259471	LINC01169	lncRNA	20	no ortholog in the table
ENSG00000259456	ADNP-AS1	lncRNA	20	no ortholog in the table
ENSG00000255302	EID1	protein_coding	20	no ortholog in the table
ENSG00000197961	ZNF121	protein_coding	20	no ortholog in the table
ENSG00000255002	LINC02324	lncRNA	20	no ortholog in the table
ENSG00000254531	PPP3CA-DT	lncRNA	20	no ortholog in the table
ENSG00000205837	LINC00487	lncRNA	20	no ortholog in the table
ENSG00000260057	LINC01571	lncRNA	20	no ortholog in the table
ENSG00000156269	NAA11	protein_coding	20	no ortholog in the table
ENSG00000171469	ZNF561	protein_coding	20	no ortholog in the table
ENSG00000197472	ZNF695	protein_coding	20	no ortholog in the table
ENSG00000260439	LMF1-AS1	lncRNA	20	no ortholog in the table
ENSG00000253227	LINC03148	lncRNA	20	no ortholog in the table
ENSG00000253210	DENND3-AS1	lncRNA	20	no ortholog in the table
ENSG00000251538	LINC02201	lncRNA	20	no ortholog in the table
ENSG00000127903	ZNF835	protein_coding	20	no ortholog in the table
ENSG00000170262	MRAP	protein_coding	20	no ortholog in the table
ENSG00000176293	ZNF135	protein_coding	20	no ortholog in the table
ENSG00000164621	SMAD5-AS1	lncRNA	20	no ortholog in the table
ENSG00000251026	NIHCOLE	lncRNA	20	no ortholog in the table
ENSG00000261520	DLGAP1-AS5	lncRNA	20	no ortholog in the table
ENSG00000261460	CELF6-AS1	lncRNA	20	no ortholog in the table
ENSG00000129028	THAP10	protein_coding	20	no ortholog in the table
ENSG00000250490	LINC02145	lncRNA	20	no ortholog in the table
ENSG00000264954	PRR29-AS1	lncRNA	20	no ortholog in the table
ENSG00000263878	DLGAP1-AS4	lncRNA	20	no ortholog in the table
ENSG00000263718	SEPTIN9-DT	lncRNA	20	no ortholog in the table
ENSG00000263400	TMEM220-AS1	lncRNA	20	no ortholog in the table
ENSG00000147124	ZNF41	protein_coding	20	no ortholog in the table
ENSG00000180539	LINC02908	lncRNA	20	no ortholog in the table
ENSG00000250312	ZNF718	protein_coding	20	no ortholog in the table
ENSG00000266010	GATA6-AS1	lncRNA	20	no ortholog in the table
ENSG00000171827	ZNF570	protein_coding	20	no ortholog in the table
ENSG00000223695	MYH9-DT	lncRNA	20	no ortholog in the table
ENSG00000223547	ZNF844	protein_coding	20	no ortholog in the table
ENSG00000224914	LINC00863	lncRNA	20	no ortholog in the table
ENSG00000224613	RNPC3-DT	lncRNA	20	no ortholog in the table
ENSG00000249713		lncRNA	20	no ortholog in the table
ENSG00000094796	KRT31	protein_coding	20	no ortholog in the table
ENSG00000267470	ZNF571-AS1	lncRNA	20	no ortholog in the table
ENSG00000167346	MMP26	protein_coding	20	no ortholog in the table
ENSG00000188185	LINC00265	lncRNA	20	no ortholog in the table
ENSG00000225964	NRIR	lncRNA	20	no ortholog in the table
ENSG00000225778	PROSER2-AS1	lncRNA	20	no ortholog in the table
ENSG00000171943	SRGAP2C	protein_coding	20	no ortholog in the table
ENSG00000248866	USP46-DT	lncRNA	20	no ortholog in the table
ENSG00000225265	TAF1A-AS1	lncRNA	20	no ortholog in the table
ENSG00000269416	LINC01224	lncRNA	20	no ortholog in the table
ENSG00000227227	FAM171B-AS1	lncRNA	20	no ortholog in the table
ENSG00000227014	FKBP14-AS1	lncRNA	20	no ortholog in the table
ENSG00000248515		lncRNA	20	no ortholog in the table
ENSG00000269891	ARHGAP19-SLIT1	protein_coding	20	no ortholog in the table
ENSG00000227868	TEX46	protein_coding	20	no ortholog in the table
ENSG00000227740	LINC02803	lncRNA	20	no ortholog in the table
ENSG00000108861	DUSP3	protein_coding	20	no ortholog in the table
ENSG00000187987	ZSCAN23	protein_coding	20	no ortholog in the table
ENSG00000269834	ZNF528-AS1	lncRNA	20	no ortholog in the table
ENSG00000271335	CCNY-AS1	lncRNA	20	no ortholog in the table
ENSG00000247317	LY6E-DT	lncRNA	20	no ortholog in the table
ENSG00000245954	LINC02273	lncRNA	20	no ortholog in the table
ENSG00000228639	ROCR	lncRNA	20	no ortholog in the table
ENSG00000228288	PCAT6	lncRNA	20	no ortholog in the table
ENSG00000159882	ZNF230	protein_coding	20	no ortholog in the table
ENSG00000229536	LINC02572	lncRNA	20	no ortholog in the table
ENSG00000272143	FGF14-AS2	lncRNA	20	no ortholog in the table
ENSG00000271860		lncRNA	20	no ortholog in the table
ENSG00000275379	H3C11	protein_coding	20	no ortholog in the table
ENSG00000229688	CRPPA-AS1	lncRNA	20	no ortholog in the table
ENSG00000229676	ZNF492	protein_coding	20	no ortholog in the table
ENSG00000245060	LINC00847	lncRNA	20	no ortholog in the table
ENSG00000272763	LINC03057	lncRNA	20	no ortholog in the table
ENSG00000274317	LINC02334	lncRNA	20	no ortholog in the table
ENSG00000137434	C6orf52	protein_coding	20	no ortholog in the table
ENSG00000231133	HAR1B	lncRNA	20	no ortholog in the table
ENSG00000231046	SLC60A2-DT	lncRNA	20	no ortholog in the table
ENSG00000231040	LINC01911	lncRNA	20	no ortholog in the table
ENSG00000244041	LINC01011	lncRNA	20	no ortholog in the table
ENSG00000273409	LINC02712	lncRNA	20	no ortholog in the table
ENSG00000273382	TMEM167B-DT	lncRNA	20	no ortholog in the table
ENSG00000232624	LINC01517	lncRNA	20	no ortholog in the table
ENSG00000231755	LINC03147	lncRNA	20	no ortholog in the table
ENSG00000231171	LINC01098	lncRNA	20	no ortholog in the table
ENSG00000160336	ZNF761	protein_coding	20	no ortholog in the table
ENSG00000275120	ZSCAN2-AS1	lncRNA	20	no ortholog in the table
ENSG00000185158	LRRC37B	protein_coding	20	no ortholog in the table
ENSG00000277639	CHD9NB	protein_coding	20	no ortholog in the table
ENSG00000232949			20	no ortholog in the table
ENSG00000232892	RGS5-AS1	lncRNA	20	no ortholog in the table
ENSG00000241837	ATP5PO	protein_coding	20	ortholog(s) exist but none is in the other vocabulary
ENSG00000241767	LINC01324	lncRNA	20	no ortholog in the table
ENSG00000232774	LINC03033	lncRNA	20	no ortholog in the table
ENSG00000241359	SYNPR-AS1	lncRNA	20	no ortholog in the table
ENSG00000241219	LOLI1	lncRNA	20	no ortholog in the table
ENSG00000240889	NDUFB2-AS1	lncRNA	20	no ortholog in the table
ENSG00000233654	NEMP2-DT	lncRNA	20	no ortholog in the table
ENSG00000233208	LINC00642	lncRNA	20	no ortholog in the table
ENSG00000138472	GUCA1C	protein_coding	20	no ortholog in the table
ENSG00000234636	MED14OS	lncRNA	20	no ortholog in the table
ENSG00000234478	ACBD3-AS1	lncRNA	20	no ortholog in the table
ENSG00000281404	LINC01176	lncRNA	20	no ortholog in the table
ENSG00000280670	CCDC163	protein_coding	20	no ortholog in the table
ENSG00000279847	LINC02906	lncRNA	20	no ortholog in the table
ENSG00000279249	SYNAGE	lncRNA	20	no ortholog in the table
ENSG00000235257	ITGA9-AS1	lncRNA	20	no ortholog in the table
ENSG00000237074	LINC02942	lncRNA	20	no ortholog in the table
ENSG00000236708	SDK1-AS1	lncRNA	20	no ortholog in the table
ENSG00000237844		lncRNA	20	no ortholog in the table
ENSG00000237686	SCIRT	lncRNA	20	no ortholog in the table
ENSG00000237560	LINC01497	lncRNA	20	no ortholog in the table
ENSG00000236345	SCAT8	lncRNA	20	no ortholog in the table
ENSG00000236200	KDM4A-AS1	lncRNA	20	no ortholog in the table
ENSG00000236144	TMEM147-AS1	lncRNA	20	no ortholog in the table
ENSG00000140987	ZSCAN32	protein_coding	20	no ortholog in the table
ENSG00000237372	LINC03062	lncRNA	20	no ortholog in the table
ENSG00000237222	LINC01968	lncRNA	20	no ortholog in the table
ENSG00000284791	SMIM41	protein_coding	20	no ortholog in the table
ENSG00000290496	LINC03003	lncRNA	20	no ortholog in the table
ENSG00000288675	PANO1	protein_coding	19	no ortholog in the table
ENSG00000197172	MAGEA6	protein_coding	19	no ortholog in the table
ENSG00000283314	LINC02357	lncRNA	19	no ortholog in the table
ENSG00000236849	LINC01474	lncRNA	19	no ortholog in the table
ENSG00000236830	CBR3-AS1	lncRNA	19	no ortholog in the table
ENSG00000236810	ELOA-AS1	lncRNA	19	no ortholog in the table
ENSG00000237803	PIRAT1	lncRNA	19	no ortholog in the table
ENSG00000260455	NBAT1	lncRNA	19	no ortholog in the table
ENSG00000237440	ZNF737	protein_coding	19	no ortholog in the table
ENSG00000162897	FCAMR	protein_coding	19	no ortholog in the table
ENSG00000182986	ZNF320	protein_coding	19	no ortholog in the table
ENSG00000235927	NEXN-AS1	lncRNA	19	no ortholog in the table
ENSG00000281005	LINC00921	lncRNA	19	no ortholog in the table
ENSG00000162086	ZNF75A	protein_coding	19	no ortholog in the table
ENSG00000262061	RPH3AL-AS1	lncRNA	19	no ortholog in the table
ENSG00000261879	ZNF594-DT	lncRNA	19	no ortholog in the table
ENSG00000260123	CARMAL	lncRNA	19	no ortholog in the table
ENSG00000010539	ZNF200	protein_coding	19	no ortholog in the table
ENSG00000240291	CACNB2-AS1	lncRNA	19	no ortholog in the table
ENSG00000240063	ATP11B-DT	lncRNA	19	no ortholog in the table
ENSG00000234494	SP2-AS1	lncRNA	19	no ortholog in the table
ENSG00000234390	USP27X-DT	lncRNA	19	no ortholog in the table
ENSG00000163046	ANKRD30BL	protein_coding	19	no ortholog in the table
ENSG00000259289	SMASR	lncRNA	19	no ortholog in the table
ENSG00000125571	IL37	protein_coding	19	no ortholog in the table
ENSG00000259863	SH3RF3-AS1	lncRNA	19	no ortholog in the table
ENSG00000259843	HEATR3-AS1	lncRNA	19	no ortholog in the table
ENSG00000233896	PDYN-AS1	lncRNA	19	no ortholog in the table
ENSG00000233834	GIRGL	lncRNA	19	no ortholog in the table
ENSG00000233828	MIR4280HG	lncRNA	19	no ortholog in the table
ENSG00000124444	ZNF576	protein_coding	19	no ortholog in the table
ENSG00000259399	TGIF2-RAB5IF	protein_coding	19	no ortholog in the table
ENSG00000143595	AQP10	protein_coding	19	no ortholog in the table
ENSG00000233554	B4GALT1-AS1	lncRNA	19	no ortholog in the table
ENSG00000242781	LINC02050	lncRNA	19	no ortholog in the table
ENSG00000242622	GSK3B-DT	lncRNA	19	no ortholog in the table
ENSG00000242522	KLHL6-AS1	lncRNA	19	no ortholog in the table
ENSG00000242512	LINC01206	lncRNA	19	no ortholog in the table
ENSG00000198393	ZNF26	protein_coding	19	no ortholog in the table
ENSG00000278023	RDM1	protein_coding	19	no ortholog in the table
ENSG00000233367	UHRF2-AS1	lncRNA	19	no ortholog in the table
ENSG00000233360	PDXP-DT	lncRNA	19	no ortholog in the table
ENSG00000232940	HCG25	lncRNA	19	no ortholog in the table
ENSG00000259248	USP3-AS1	lncRNA	19	no ortholog in the table
ENSG00000232139	LINC00867	lncRNA	19	no ortholog in the table
ENSG00000232044	SILC1	lncRNA	19	no ortholog in the table
ENSG00000231887	PRH1	protein_coding	19	no ortholog in the table
ENSG00000262155	LINC02175	lncRNA	19	no ortholog in the table
ENSG00000231621	ANKRD44-AS1	lncRNA	19	no ortholog in the table
ENSG00000105829	BET1	protein_coding	19	no ortholog in the table
ENSG00000258647	LINC00930	lncRNA	19	no ortholog in the table
ENSG00000170919	TPT1-AS1	lncRNA	19	no ortholog in the table
ENSG00000121406	ZNF549	protein_coding	19	no ortholog in the table
ENSG00000196152	ZNF79	protein_coding	19	no ortholog in the table
ENSG00000180257	ZNF816	protein_coding	19	no ortholog in the table
ENSG00000231154	MORF4L2-AS1	lncRNA	19	no ortholog in the table
ENSG00000174456	C12orf76	protein_coding	19	no ortholog in the table
ENSG00000230797	YY2	protein_coding	19	no ortholog in the table
ENSG00000244286	ITGB5-AS1	lncRNA	19	no ortholog in the table
ENSG00000244128	LINC01322	lncRNA	19	no ortholog in the table
ENSG00000131050	BPIFA2	protein_coding	19	no ortholog in the table
ENSG00000131142	CCL25	protein_coding	19	no ortholog in the table
ENSG00000203808	POPDC1-AS1	lncRNA	19	no ortholog in the table
ENSG00000163632	C3orf49	protein_coding	19	ortholog(s) exist but none is in the other vocabulary
ENSG00000230262	LINC02603	lncRNA	19	no ortholog in the table
ENSG00000266313	LINC03146	lncRNA	19	no ortholog in the table
ENSG00000245017	LINC02453	lncRNA	19	no ortholog in the table
ENSG00000244649	LINC02086	lncRNA	19	no ortholog in the table
ENSG00000247213	LINC01498	lncRNA	19	no ortholog in the table
ENSG00000159905	ZNF221	protein_coding	19	no ortholog in the table
ENSG00000229647	MYOSLID	lncRNA	19	no ortholog in the table
ENSG00000229487	ALG13-AS1	lncRNA	19	no ortholog in the table
ENSG00000174796	THAP6	protein_coding	19	no ortholog in the table
ENSG00000177873	ZNF619	protein_coding	19	no ortholog in the table
ENSG00000177822	TENM3-AS1	lncRNA	19	no ortholog in the table
ENSG00000245598	DACT3-AS1	lncRNA	19	no ortholog in the table
ENSG00000229414	KCNQ1-AS1	lncRNA	19	no ortholog in the table
ENSG00000229127	KANSL1L-AS1	lncRNA	19	no ortholog in the table
ENSG00000228971	LINC02607	lncRNA	19	no ortholog in the table
ENSG00000266903	CEACAM16-AS1	lncRNA	19	no ortholog in the table
ENSG00000060762	MPC1	protein_coding	19	no ortholog in the table
ENSG00000256294	ZNF225	protein_coding	19	no ortholog in the table
ENSG00000165511	ZNF22-AS1	lncRNA	19	no ortholog in the table
ENSG00000228649	SNHG26	lncRNA	19	no ortholog in the table
ENSG00000228590	MIR4432HG	lncRNA	19	no ortholog in the table
ENSG00000132010	ZNF20	protein_coding	19	no ortholog in the table
ENSG00000118620	ZNF430	protein_coding	19	no ortholog in the table
ENSG00000227356	GOLGA7B-DT	lncRNA	19	no ortholog in the table
ENSG00000172123	SLFN12	protein_coding	19	no ortholog in the table
ENSG00000247796	MOCS2-DT	lncRNA	19	no ortholog in the table
ENSG00000247193		lncRNA	19	no ortholog in the table
ENSG00000204677	FAM153CP	protein_coding	19	no ortholog in the table
ENSG00000204611	ZNF616	protein_coding	19	no ortholog in the table
ENSG00000177414	UBE2U	protein_coding	19	no ortholog in the table
ENSG00000204971	FOLR1-AS1	lncRNA	19	no ortholog in the table
ENSG00000204941	PSG5	protein_coding	19	no ortholog in the table
ENSG00000227354	RBM26-AS1	lncRNA	19	no ortholog in the table
ENSG00000159182	PRAC1	protein_coding	19	no ortholog in the table
ENSG00000227060	LINC00629	lncRNA	19	no ortholog in the table
ENSG00000226953	NCKAP5-AS2	lncRNA	19	no ortholog in the table
ENSG00000226889	ATF6-DT	lncRNA	19	no ortholog in the table
ENSG00000226856	THORLNC	lncRNA	19	no ortholog in the table
ENSG00000226746	SMCR5	lncRNA	19	no ortholog in the table
ENSG00000248710	TRIM59-IFT80	protein_coding	19	no ortholog in the table
ENSG00000172006	ZNF554	protein_coding	19	no ortholog in the table
ENSG00000226194	LINC02519	lncRNA	19	no ortholog in the table
ENSG00000225792	SNX10-AS1	lncRNA	19	no ortholog in the table
ENSG00000186132	C2orf76	protein_coding	19	no ortholog in the table
ENSG00000180855	ZNF443	protein_coding	19	no ortholog in the table
ENSG00000186399	GOLGA8R	protein_coding	19	no ortholog in the table
ENSG00000225684	FAM225B	lncRNA	19	no ortholog in the table
ENSG00000225442	MPRIP-AS1	lncRNA	19	no ortholog in the table
ENSG00000249167	SEMA6A-AS2	lncRNA	19	no ortholog in the table
ENSG00000248896	SOX7-AS1	lncRNA	19	no ortholog in the table
ENSG00000205832	C16orf96	protein_coding	19	no ortholog in the table
ENSG00000206344	HCG27	lncRNA	19	no ortholog in the table
ENSG00000272142	LYRM4-AS1	lncRNA	19	no ortholog in the table
ENSG00000169515	CCDC8	protein_coding	19	no ortholog in the table
ENSG00000271425	NBPF10	protein_coding	19	no ortholog in the table
ENSG00000271383	NBPF19	protein_coding	19	no ortholog in the table
ENSG00000186453	FAM228A	protein_coding	19	no ortholog in the table
ENSG00000267751	BSG-AS1	lncRNA	19	no ortholog in the table
ENSG00000249781	LINC02112	lncRNA	19	no ortholog in the table
ENSG00000253831	ETV3L	protein_coding	19	ortholog(s) exist but none is in the other vocabulary
ENSG00000267575	LINC02987	lncRNA	19	no ortholog in the table
ENSG00000224652	LINC00885	lncRNA	19	no ortholog in the table
ENSG00000224614	TNK2-AS1	lncRNA	19	no ortholog in the table
ENSG00000224609	FGGY-DT	lncRNA	19	no ortholog in the table
ENSG00000249948	GBA3	protein_coding	19	no ortholog in the table
ENSG00000171496	OR1L8	protein_coding	19	no ortholog in the table
ENSG00000224074	LINC00691	lncRNA	19	no ortholog in the table
ENSG00000270816	LINC00221	lncRNA	19	no ortholog in the table
ENSG00000167554	ZNF610	protein_coding	19	no ortholog in the table
ENSG00000223662	SAMSN1-AS1	lncRNA	19	no ortholog in the table
ENSG00000176024	ZNF613	protein_coding	19	no ortholog in the table
ENSG00000223351	ZNF385D-AS2	lncRNA	19	no ortholog in the table
