harmonized_id	symbol	biotype	n_datasets_hvg	why_unmapped
ENSMUSG00000060508	Nlrp9b	protein_coding	6	no ortholog in the table
ENSMUSG00000042554	Zp3r	protein_coding	6	no ortholog in the table
ENSMUSG00000070324	Fbxw22	protein_coding	6	no ortholog in the table
ENSMUSG00000025727	Prr35	protein_coding	6	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000074449	Potefam3a	protein_coding	6	no ortholog in the table
ENSMUSG00000074529	Zfp972	protein_coding	6	no ortholog in the table
ENSMUSG00000092243	H2-T9	protein_coding	6	no ortholog in the table
ENSMUSG00000036244	Tbc1d21	protein_coding	6	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000029865	Sval1	protein_coding	6	no ortholog in the table
ENSMUSG00000107504	Gm35549	protein_coding	6	no ortholog in the table
ENSMUSG00000074595	Wfdc6a	protein_coding	6	no ortholog in the table
ENSMUSG00000057723	Krt33b	protein_coding	6	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000057762	Plp2rt	protein_coding	6	no ortholog in the table
ENSMUSG00000067399	Trim43c	protein_coding	6	no ortholog in the table
ENSMUSG00000042124	Lce1f	protein_coding	6	no ortholog in the table
ENSMUSG00000042157	Sprr2i	protein_coding	6	no ortholog in the table
ENSMUSG00000107478	Gm45234	protein_coding	6	no ortholog in the table
ENSMUSG00000097919	Gm27021	protein_coding	6	no ortholog in the table
ENSMUSG00000047094	Ofcc1	protein_coding	6	no ortholog in the table
ENSMUSG00000046922	Gpr6	protein_coding	6	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000071089	Trim75	protein_coding	6	no ortholog in the table
ENSMUSG00000071158	Klrh1	protein_coding	6	no ortholog in the table
ENSMUSG00000046486	Or6k6	protein_coding	6	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000041991	Hrnr	protein_coding	6	no ortholog in the table
ENSMUSG00000079092	Prl2c2	protein_coding	6	no ortholog in the table
ENSMUSG00000054141	Or1m1	protein_coding	6	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000054005	Mill1	protein_coding	6	no ortholog in the table
ENSMUSG00000046934	Csl	protein_coding	6	no ortholog in the table
ENSMUSG00000098470	C1rb	protein_coding	6	no ortholog in the table
ENSMUSG00000098530	Gm28051	protein_coding	6	no ortholog in the table
ENSMUSG00000098692	Gm28041	protein_coding	6	no ortholog in the table
ENSMUSG00000020327	Fgf22	protein_coding	6	no ortholog in the table
ENSMUSG00000048602	Morc2b	protein_coding	6	no ortholog in the table
ENSMUSG00000048626	Klf17	protein_coding	6	no ortholog in the table
ENSMUSG00000091530	Cldn20	protein_coding	6	no ortholog in the table
ENSMUSG00000098781	Gm28044	protein_coding	6	no ortholog in the table
ENSMUSG00000058287	Gm12253	protein_coding	6	no ortholog in the table
ENSMUSG00000058159	T2	protein_coding	6	no ortholog in the table
ENSMUSG00000073764	Gm12888	protein_coding	6	no ortholog in the table
ENSMUSG00000089951	Zfp968-ps	protein_coding	6	no ortholog in the table
ENSMUSG00000073894	Rbmxl2	protein_coding	6	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000029586	Spdye4b	protein_coding	6	no ortholog in the table
ENSMUSG00000023984	Gm20517	protein_coding	6	no ortholog in the table
ENSMUSG00000020545	Lrrc72	protein_coding	6	no ortholog in the table
ENSMUSG00000041620	Mmp1b	protein_coding	6	no ortholog in the table
ENSMUSG00000078688	Mup2	protein_coding	6	no ortholog in the table
ENSMUSG00000078689	Mup6	protein_coding	6	no ortholog in the table
ENSMUSG00000070023	Gm10283	protein_coding	6	no ortholog in the table
ENSMUSG00000099398	Ms4a14	protein_coding	6	no ortholog in the table
ENSMUSG00000024128	Sbp	protein_coding	6	no ortholog in the table
ENSMUSG00000103310	Pcdha12	protein_coding	6	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000090171	Ugt1a2	protein_coding	6	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000020481	Ankrd48	protein_coding	6	no ortholog in the table
ENSMUSG00000099913	Gm28551	protein_coding	6	no ortholog in the table
ENSMUSG00000058618	Defa39	protein_coding	6	no ortholog in the table
ENSMUSG00000058447	Gm26920	protein_coding	6	no ortholog in the table
ENSMUSG00000070870	Cryge	protein_coding	6	no ortholog in the table
ENSMUSG00000091045	Vmn2r55	protein_coding	6	no ortholog in the table
ENSMUSG00000090215	Trim34b	protein_coding	6	no ortholog in the table
ENSMUSG00000048981	Krt31	protein_coding	6	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000074003	Gucy2d	protein_coding	6	no ortholog in the table
ENSMUSG00000078887	Gm6710	protein_coding	6	no ortholog in the table
ENSMUSG00000067916	Zfp991	protein_coding	6	no ortholog in the table
ENSMUSG00000034493	4930556J24Rik	protein_coding	6	no ortholog in the table
ENSMUSG00000100923	Or2y1b	protein_coding	6	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000059334	Zfp36l3	protein_coding	6	no ortholog in the table
ENSMUSG00000040660	Cyp2b9	protein_coding	6	no ortholog in the table
ENSMUSG00000090298	Sult3a2	protein_coding	6	no ortholog in the table
ENSMUSG00000102422	Iqschfp	protein_coding	6	no ortholog in the table
ENSMUSG00000102543	Pcdhgc5	protein_coding	6	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000090744	Gm6871	protein_coding	6	no ortholog in the table
MGI:2136939	Klra22	protein_coding	6	no Ensembl id (MGI/HGNC accession): not in the ortholog table
MGI:3526447	Rsc1a1	protein_coding	6	no Ensembl id (MGI/HGNC accession): not in the ortholog table
ENSMUSG00000071748	Styx-ps	protein_coding	6	no ortholog in the table
MGI:3648581	Gm8439	protein_coding	6	no Ensembl id (MGI/HGNC accession): not in the ortholog table
ENSMUSG00000045337	Defb11	protein_coding	6	no ortholog in the table
ENSMUSG00000062464	Cyp4f37	protein_coding	6	no ortholog in the table
ENSMUSG00000072295	C2cd6	protein_coding	6	no ortholog in the table
ENSMUSG00000069080	Lcn11	protein_coding	6	no ortholog in the table
ENSMUSG00000045004	Spata21	protein_coding	6	no ortholog in the table
ENSMUSG00000050742	Or2m12	protein_coding	5	no ortholog in the table
ENSMUSG00000069053	Uba1y	protein_coding	5	no ortholog in the table
ENSMUSG00000062342	Serpinb9e	protein_coding	5	no ortholog in the table
ENSMUSG00000045291	Ube2q2l	protein_coding	5	no ortholog in the table
ENSMUSG00000031512	Tex29	protein_coding	5	no ortholog in the table
ENSMUSG00000096370	Gm21992	protein_coding	5	no ortholog in the table
ENSMUSG00000096593	Vmn2r54	protein_coding	5	no ortholog in the table
ENSMUSG00000066583	Scgb1b27	protein_coding	5	no ortholog in the table
ENSMUSG00000055895	Oosp2	protein_coding	5	no ortholog in the table
ENSMUSG00000095514	Tcstv6a	protein_coding	5	no ortholog in the table
ENSMUSG00000072707	Or2t1	protein_coding	5	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000069873	4930438A08Rik	protein_coding	5	no ortholog in the table
ENSMUSG00000064010	Dppa1	protein_coding	5	no ortholog in the table
ENSMUSG00000102805	Gm37240	protein_coding	5	no ortholog in the table
ENSMUSG00000034677	Gpr142	protein_coding	5	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000059040	Eno1b	protein_coding	5	no ortholog in the table
ENSMUSG00000067767	Clec4b2	protein_coding	5	no ortholog in the table
ENSMUSG00000074215	Gm10643	protein_coding	5	no ortholog in the table
ENSMUSG00000058499	Pip	protein_coding	5	no ortholog in the table
ENSMUSG00000058568	Defb50	protein_coding	5	no ortholog in the table
ENSMUSG00000046774	8030474K03Rik	protein_coding	5	no ortholog in the table
ENSMUSG00000100586	Vmn1r90	protein_coding	5	no ortholog in the table
ENSMUSG00000078878	Gm14305	protein_coding	5	no ortholog in the table
ENSMUSG00000006570	Defb2	protein_coding	5	no ortholog in the table
ENSMUSG00000090219	Or51a42	protein_coding	5	no ortholog in the table
ENSMUSG00000039710	Slc7a12	protein_coding	5	no ortholog in the table
ENSMUSG00000024101	Washc1	protein_coding	5	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000103392	Gm38303	protein_coding	5	no ortholog in the table
ENSMUSG00000006490	Prl8a9	protein_coding	5	no ortholog in the table
ENSMUSG00000024903	Lao1	protein_coding	5	no ortholog in the table
ENSMUSG00000091175	S100a7l2	protein_coding	5	no ortholog in the table
ENSMUSG00000053863	Mepe	protein_coding	5	no ortholog in the table
ENSMUSG00000073967	Or51d1	protein_coding	5	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000090059	Or8j3c	protein_coding	5	no ortholog in the table
ENSMUSG00000034039	Prss29	protein_coding	5	no ortholog in the table
ENSMUSG00000079029	Eif1ad7	protein_coding	5	no ortholog in the table
ENSMUSG00000103766	Gm38392	protein_coding	5	no ortholog in the table
ENSMUSG00000074433	Lce3e	protein_coding	5	no ortholog in the table
ENSMUSG00000035427	Mageb4	protein_coding	5	no ortholog in the table
ENSMUSG00000018656	Tcaf3	protein_coding	5	no ortholog in the table
ENSMUSG00000091375	Vmn2r15	protein_coding	5	no ortholog in the table
ENSMUSG00000035592	Krt33a	protein_coding	5	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000046957	Spz1	protein_coding	5	no ortholog in the table
ENSMUSG00000074444	Defa30	protein_coding	5	no ortholog in the table
ENSMUSG00000098004	Gm27027	protein_coding	5	no ortholog in the table
ENSMUSG00000091511	Vmn2r87	protein_coding	5	no ortholog in the table
ENSMUSG00000098950	Gm28036	protein_coding	5	no ortholog in the table
ENSMUSG00000073747	Zpld2	protein_coding	5	no ortholog in the table
ENSMUSG00000073834	Mup11	protein_coding	5	no ortholog in the table
ENSMUSG00000089989	Gm45713	protein_coding	5	no ortholog in the table
ENSMUSG00000089992	G6pd2	protein_coding	5	no ortholog in the table
ENSMUSG00000060208	Defa17	protein_coding	5	no ortholog in the table
ENSMUSG00000073842	Mup7	protein_coding	5	no ortholog in the table
ENSMUSG00000046367	Mgat4e	protein_coding	5	no ortholog in the table
ENSMUSG00000105340	Gm42878	protein_coding	5	no ortholog in the table
ENSMUSG00000105835	Gm43552	protein_coding	5	no ortholog in the table
ENSMUSG00000042031	Lce3b	protein_coding	5	no ortholog in the table
ENSMUSG00000029813	Aoc1l2	protein_coding	5	no ortholog in the table
ENSMUSG00000089768	Tmsb15b1	protein_coding	5	no ortholog in the table
ENSMUSG00000054116	E130116L18Rik	protein_coding	5	no ortholog in the table
ENSMUSG00000067649	Mageb18	protein_coding	5	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000078598	Skint5	protein_coding	5	no ortholog in the table
ENSMUSG00000078606	Gvin2	protein_coding	5	no ortholog in the table
ENSMUSG00000079165	Sap25	protein_coding	5	no ortholog in the table
ENSMUSG00000042243	BC051665	protein_coding	5	no ortholog in the table
ENSMUSG00000020617	1700012B07Rik	protein_coding	5	no ortholog in the table
ENSMUSG00000052414	Gm28047	protein_coding	5	no ortholog in the table
ENSMUSG00000089728	Clec2f	protein_coding	5	no ortholog in the table
ENSMUSG00000089739	Gm20431	protein_coding	5	no ortholog in the table
ENSMUSG00000058126	Tpm3-rs7	protein_coding	5	no ortholog in the table
ENSMUSG00000057899	Adgrf2	protein_coding	5	no ortholog in the table
ENSMUSG00000070810	Sult2a6	protein_coding	5	no ortholog in the table
ENSMUSG00000070837	Aurkc	protein_coding	5	no ortholog in the table
ENSMUSG00000091867	Cyp2a22	protein_coding	5	no ortholog in the table
ENSMUSG00000091903	Speer1h	protein_coding	5	no ortholog in the table
ENSMUSG00000079244	Gm5622	protein_coding	5	no ortholog in the table
ENSMUSG00000079349	Magea5	protein_coding	5	no ortholog in the table
ENSMUSG00000087303	Lipo2	protein_coding	5	no ortholog in the table
ENSMUSG00000087610	Gm16253	protein_coding	5	no ortholog in the table
ENSMUSG00000073406	H2-T13	protein_coding	5	no ortholog in the table
ENSMUSG00000066007	Zfp600	protein_coding	5	no ortholog in the table
ENSMUSG00000035780	Ugt2a3	protein_coding	5	no ortholog in the table
ENSMUSG00000028407	Smim27	protein_coding	5	no ortholog in the table
ENSMUSG00000091983	Or2r3	protein_coding	5	no ortholog in the table
ENSMUSG00000054266	Serpinb9d	protein_coding	5	no ortholog in the table
ENSMUSG00000107928	Gm45140	protein_coding	5	no ortholog in the table
ENSMUSG00000108596	Gm49368	protein_coding	5	no ortholog in the table
ENSMUSG00000052075	1700029F12Rik	protein_coding	5	no ortholog in the table
ENSMUSG00000092048	Vmn2r85	protein_coding	5	no ortholog in the table
ENSMUSG00000092167	Gm3696	protein_coding	5	no ortholog in the table
ENSMUSG00000092210	A930009A15Rik	protein_coding	5	no ortholog in the table
ENSMUSG00000092277	Gm19684	protein_coding	5	no ortholog in the table
ENSMUSG00000030385	2900092C05Rik	protein_coding	5	no ortholog in the table
ENSMUSG00000109238	Tex51	protein_coding	5	no ortholog in the table
ENSMUSG00000097565	Gm26965	protein_coding	5	no ortholog in the table
ENSMUSG00000020213	Glipr1l1	protein_coding	5	no ortholog in the table
ENSMUSG00000092470	Gm20518	protein_coding	5	no ortholog in the table
ENSMUSG00000092544	Gm20422	protein_coding	5	no ortholog in the table
ENSMUSG00000060863	Tcl1b2	protein_coding	5	no ortholog in the table
ENSMUSG00000073294	Ezhip	protein_coding	5	no ortholog in the table
ENSMUSG00000073116	Speer4a2	protein_coding	5	no ortholog in the table
ENSMUSG00000073119	Speer4a1	protein_coding	5	no ortholog in the table
ENSMUSG00000079492	H2-T15	protein_coding	5	no ortholog in the table
ENSMUSG00000051956	Rnf133	protein_coding	5	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000051900	Abca16	protein_coding	5	no ortholog in the table
ENSMUSG00000047286	Or10k2	protein_coding	5	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000067049	Unc93a	protein_coding	5	no ortholog in the table
ENSMUSG00000067229	Cyp2c66	protein_coding	5	no ortholog in the table
ENSMUSG00000093593	Gm20683	protein_coding	5	no ortholog in the table
ENSMUSG00000030804	Gm21974	protein_coding	5	no ortholog in the table
ENSMUSG00000017310	Spint4	protein_coding	5	no ortholog in the table
ENSMUSG00000030653	Gm45837	protein_coding	5	no ortholog in the table
ENSMUSG00000043282	Teddm1b	protein_coding	5	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000109903	Cdhr17	protein_coding	5	no ortholog in the table
ENSMUSG00000094305	Scgb2b20	protein_coding	5	no ortholog in the table
ENSMUSG00000066141	Gm11232	protein_coding	5	no ortholog in the table
ENSMUSG00000093979	Gm2237	protein_coding	5	no ortholog in the table
ENSMUSG00000066153	Mup21	protein_coding	5	no ortholog in the table
ENSMUSG00000061561	Or2z9	protein_coding	5	no ortholog in the table
ENSMUSG00000072878	Nup50l	protein_coding	5	no ortholog in the table
ENSMUSG00000110136	Gm45785	protein_coding	5	no ortholog in the table
ENSMUSG00000110221	Gm36210	protein_coding	5	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000056509	Misfa	protein_coding	5	no ortholog in the table
ENSMUSG00000038709	Txndc8	protein_coding	5	no ortholog in the table
ENSMUSG00000079941	Cox5b-ps	protein_coding	5	no ortholog in the table
ENSMUSG00000096968	Gm26620	protein_coding	5	no ortholog in the table
ENSMUSG00000070419	Cyp3a57	protein_coding	5	no ortholog in the table
ENSMUSG00000043986	Spata31d1d	protein_coding	5	no ortholog in the table
ENSMUSG00000072754	Lrcol1	protein_coding	5	no ortholog in the table
ENSMUSG00000096775	Gm5796	protein_coding	5	no ortholog in the table
ENSMUSG00000019756	Prl8a1	protein_coding	5	no ortholog in the table
ENSMUSG00000037246	H2-M10.5	protein_coding	5	no ortholog in the table
ENSMUSG00000032451	Trim42	protein_coding	5	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000079633	Rhox4d	protein_coding	5	no ortholog in the table
ENSMUSG00000111611	Or13c7c	protein_coding	5	no ortholog in the table
ENSMUSG00000061958	Defa38	protein_coding	5	no ortholog in the table
ENSMUSG00000112449	Srp54b	protein_coding	5	no ortholog in the table
ENSMUSG00000083307	AA414768	protein_coding	5	no ortholog in the table
ENSMUSG00000085684	4930469K13Rik	protein_coding	5	no ortholog in the table
ENSMUSG00000085933	Tmem61	protein_coding	5	no ortholog in the table
ENSMUSG00000080907	4930455H04Rik	protein_coding	5	no ortholog in the table
ENSMUSG00000069248	Serpinb6e	protein_coding	5	no ortholog in the table
ENSMUSG00000072595	4930503E14Rik	protein_coding	5	no ortholog in the table
ENSMUSG00000075570	Krt26	protein_coding	5	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000075574	Defb48	protein_coding	5	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000094992	Fbxw25	protein_coding	5	no ortholog in the table
ENSMUSG00000095061	E030018B13Rik	protein_coding	5	no ortholog in the table
ENSMUSG00000062732	Lypd4	protein_coding	5	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000055298	Ctsj	protein_coding	5	no ortholog in the table
ENSMUSG00000095550	Speer4a3	protein_coding	5	no ortholog in the table
ENSMUSG00000096175	Tcstv2b	protein_coding	5	no ortholog in the table
ENSMUSG00000096255	Dynlt1b	protein_coding	5	no ortholog in the table
ENSMUSG00000116652	Fam246a	protein_coding	5	no ortholog in the table
ENSMUSG00000031640	Gm45753	protein_coding	5	no ortholog in the table
ENSMUSG00000085549	1700047F07Rik	protein_coding	5	no ortholog in the table
ENSMUSG00000090362	Vmn2r79	protein_coding	5	no ortholog in the table
ENSMUSG00000102416	4933424G06Rik	protein_coding	5	no ortholog in the table
ENSMUSG00000074061	Fbxw19	protein_coding	5	no ortholog in the table
ENSMUSG00000101645	Gm28635	protein_coding	5	no ortholog in the table
ENSMUSG00000090470	Prr23a3	protein_coding	5	no ortholog in the table
ENSMUSG00000090658	Prss47	protein_coding	5	no ortholog in the table
ENSMUSG00000090691	Gm3667	protein_coding	5	no ortholog in the table
ENSMUSG00000071726	Gm5941	protein_coding	4	no ortholog in the table
ENSMUSG00000062651	H2al2a	protein_coding	4	no ortholog in the table
ENSMUSG00000044664	Prss42	protein_coding	4	no ortholog in the table
ENSMUSG00000021966	Prss52	protein_coding	4	no ortholog in the table
ENSMUSG00000070530	Wfdc16	protein_coding	4	no ortholog in the table
ENSMUSG00000019834	Slc22a16	protein_coding	4	no ortholog in the table
ENSMUSG00000070458	Vmn2r73	protein_coding	4	no ortholog in the table
ENSMUSG00000032191	Bcl2l10	protein_coding	4	no ortholog in the table
ENSMUSG00000050961	AY358078	protein_coding	4	no ortholog in the table
ENSMUSG00000044429	Cryga	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000050158	Or2m13	protein_coding	4	no ortholog in the table
ENSMUSG00000069189	Zdhhc11	protein_coding	4	no ortholog in the table
ENSMUSG00000068806	Or4c12	protein_coding	4	no ortholog in the table
ENSMUSG00000084786	Ubl5	protein_coding	4	no ortholog in the table
ENSMUSG00000084782	Tex53	protein_coding	4	no ortholog in the table
ENSMUSG00000045521	Tssk2	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000095577	Gm6619	protein_coding	4	no ortholog in the table
ENSMUSG00000051276	Actrt2	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000069266	H4c2	protein_coding	4	no ortholog in the table
ENSMUSG00000069258	Prl2b1	protein_coding	4	no ortholog in the table
ENSMUSG00000061701	Fbxw20	protein_coding	4	no ortholog in the table
ENSMUSG00000061937	Csn1s2a	protein_coding	4	no ortholog in the table
ENSMUSG00000043925	Or55b4	protein_coding	4	no ortholog in the table
ENSMUSG00000079584	Tm9sf5	protein_coding	4	no ortholog in the table
ENSMUSG00000031085	Acte1	protein_coding	4	no ortholog in the table
ENSMUSG00000038071	Npy6r	protein_coding	4	no ortholog in the table
ENSMUSG00000075112	Or4c15	protein_coding	4	no ortholog in the table
ENSMUSG00000066584	Scgb2b27	protein_coding	4	no ortholog in the table
ENSMUSG00000096607	7530416G11Rik	protein_coding	4	no ortholog in the table
ENSMUSG00000026985	Il36b	protein_coding	4	no ortholog in the table
ENSMUSG00000051207	Mrgprd	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000005891	Prl4a1	protein_coding	4	no ortholog in the table
ENSMUSG00000111259	Or10ak7	protein_coding	4	no ortholog in the table
ENSMUSG00000069267	H3c2	protein_coding	4	no ortholog in the table
ENSMUSG00000051732	Pabpc2	protein_coding	4	no ortholog in the table
ENSMUSG00000037477	Tbx10	protein_coding	4	no ortholog in the table
ENSMUSG00000027564	Cypt12	protein_coding	4	no ortholog in the table
ENSMUSG00000094995	Pate3	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000027468	Defb22	protein_coding	4	no ortholog in the table
ENSMUSG00000095315	Zfp1001	protein_coding	4	no ortholog in the table
ENSMUSG00000037529	Prss40	protein_coding	4	no ortholog in the table
ENSMUSG00000110067	6330411D24Rik	protein_coding	4	no ortholog in the table
ENSMUSG00000043383	Or13p4	protein_coding	4	no ortholog in the table
ENSMUSG00000043429	Ccdc185	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000043472	Lce3d	protein_coding	4	no ortholog in the table
ENSMUSG00000110008	Or51f23b	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000061292	Cyp3a59	protein_coding	4	no ortholog in the table
ENSMUSG00000056018	Ccdc7b	protein_coding	4	no ortholog in the table
ENSMUSG00000075551	Cyp3a41a	protein_coding	4	no ortholog in the table
ENSMUSG00000094808	1810009J06Rik	protein_coding	4	no ortholog in the table
ENSMUSG00000008789	Ceacam5	protein_coding	4	no ortholog in the table
ENSMUSG00000094311	Rfpl4b	protein_coding	4	no ortholog in the table
ENSMUSG00000045802	Hsf3	protein_coding	4	no ortholog in the table
ENSMUSG00000032921	Odf4	protein_coding	4	no ortholog in the table
ENSMUSG00000049972	Skint9	protein_coding	4	no ortholog in the table
ENSMUSG00000049946	BC030500	protein_coding	4	no ortholog in the table
ENSMUSG00000050058	Prm3	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000050015	Or1j4	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000045835	Hdgfl1	protein_coding	4	no ortholog in the table
ENSMUSG00000022543	Dnaaf8	protein_coding	4	no ortholog in the table
ENSMUSG00000036925	Mucl2	protein_coding	4	no ortholog in the table
ENSMUSG00000036951	Aadacl2fm1	protein_coding	4	no ortholog in the table
ENSMUSG00000047511	Or2v2	protein_coding	4	no ortholog in the table
ENSMUSG00000070686	Pramel34	protein_coding	4	no ortholog in the table
ENSMUSG00000001103	Sebox	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000038750	Omt2b	protein_coding	4	no ortholog in the table
ENSMUSG00000097221	1810049J17Rik	protein_coding	4	no ortholog in the table
ENSMUSG00000066383	Iqcf1	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000074881	Mageb3	protein_coding	4	no ortholog in the table
ENSMUSG00000074870	Cts3	protein_coding	4	no ortholog in the table
ENSMUSG00000038656	Cyp3a16	protein_coding	4	no ortholog in the table
ENSMUSG00000026226	Spata3	protein_coding	4	no ortholog in the table
ENSMUSG00000094132	Gm3264	protein_coding	4	no ortholog in the table
ENSMUSG00000094066	Spata31f1b	protein_coding	4	no ortholog in the table
ENSMUSG00000068289	Cma2	protein_coding	4	no ortholog in the table
ENSMUSG00000109372	Gm19410	protein_coding	4	no ortholog in the table
ENSMUSG00000097425	Vmn1r181	protein_coding	4	no ortholog in the table
ENSMUSG00000037014	Sstr4	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000093877	Or6z1	protein_coding	4	no ortholog in the table
ENSMUSG00000036749	Pramel5	protein_coding	4	no ortholog in the table
ENSMUSG00000038994	H1f9	protein_coding	4	no ortholog in the table
ENSMUSG00000079444	Gm21981	protein_coding	4	no ortholog in the table
ENSMUSG00000068083	Cyp2d40	protein_coding	4	no ortholog in the table
ENSMUSG00000079410	Gm2897	protein_coding	4	no ortholog in the table
ENSMUSG00000039146	Ifi44l	protein_coding	4	no ortholog in the table
ENSMUSG00000039174	1700003H04Rik	protein_coding	4	no ortholog in the table
ENSMUSG00000093456	Gm20662	protein_coding	4	no ortholog in the table
ENSMUSG00000054406	Or3a1d	protein_coding	4	no ortholog in the table
ENSMUSG00000048337	Npy4r	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000047295	Smgc	protein_coding	4	no ortholog in the table
ENSMUSG00000079396	Gm3411	protein_coding	4	no ortholog in the table
ENSMUSG00000079371	Gm3476	protein_coding	4	no ortholog in the table
ENSMUSG00000107872	Gm44511	protein_coding	4	no ortholog in the table
ENSMUSG00000073375	Lrrc30	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000042801	Or6c2b	protein_coding	4	no ortholog in the table
ENSMUSG00000060523	Or4k15c	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000025519	Tktl2	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000048573	Cypt3	protein_coding	4	no ortholog in the table
ENSMUSG00000092518	Garin5b	protein_coding	4	no ortholog in the table
ENSMUSG00000107705	Gm45062	protein_coding	4	no ortholog in the table
ENSMUSG00000079350	Magea8	protein_coding	4	no ortholog in the table
ENSMUSG00000004542	Psg19	protein_coding	4	no ortholog in the table
ENSMUSG00000049648	Or13c3	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000069825	Gm49340	protein_coding	4	no ortholog in the table
ENSMUSG00000068078	Krtap13-20	protein_coding	4	no ortholog in the table
ENSMUSG00000052549	Arl13a	protein_coding	4	no ortholog in the table
ENSMUSG00000057609	Lce1a1	protein_coding	4	no ortholog in the table
ENSMUSG00000057564	Or4e1	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000057697	Vmn1r53	protein_coding	4	no ortholog in the table
ENSMUSG00000092162	Vmn2r86	protein_coding	4	no ortholog in the table
ENSMUSG00000092049	Vmn2r4	protein_coding	4	no ortholog in the table
ENSMUSG00000068008	Bpifb3	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000046133	C130073F10Rik	protein_coding	4	no ortholog in the table
ENSMUSG00000042279	H1f8	protein_coding	4	no ortholog in the table
ENSMUSG00000106247	Gm43720	protein_coding	4	no ortholog in the table
ENSMUSG00000020299	4930524B15Rik	protein_coding	4	no ortholog in the table
ENSMUSG00000092032	Vmn2r59	protein_coding	4	no ortholog in the table
ENSMUSG00000067545	Or10q3	protein_coding	4	no ortholog in the table
ENSMUSG00000054272	Zscan4c	protein_coding	4	no ortholog in the table
ENSMUSG00000035785	Cmtm2b	protein_coding	4	no ortholog in the table
ENSMUSG00000020270	Smim23	protein_coding	4	no ortholog in the table
ENSMUSG00000057503	Or5b106	protein_coding	4	no ortholog in the table
ENSMUSG00000057446	Cts8	protein_coding	4	no ortholog in the table
ENSMUSG00000063867	Or10g1b	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000063810	Alms1	protein_coding	4	no ortholog in the table
ENSMUSG00000063728	Magea6	protein_coding	4	no ortholog in the table
ENSMUSG00000105867	Tmem271rt	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000029766	1700012A03Rik	protein_coding	4	no ortholog in the table
ENSMUSG00000078616	Trim30c	protein_coding	4	no ortholog in the table
ENSMUSG00000078599	Skint8	protein_coding	4	no ortholog in the table
ENSMUSG00000091614	Tmem217b	protein_coding	4	no ortholog in the table
ENSMUSG00000078575	Gm12887	protein_coding	4	no ortholog in the table
ENSMUSG00000035932	Or6s1	protein_coding	4	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000091682	Trgc3	TR_C_gene	4	no ortholog in the table
